ID,FECHA,ID_DEPARTAMENTO,NOM OPE,ID_PEDIDO,PRODUCCION,KILOS,VELOCIDAD,TM 1,RAZON TM 1,,,
960,09/02/2023,M1,4,63,,,,0,,,,
961,10/02/2023,M1,9,137,0,0,,60,SO,,,
962,10/02/2023,M1,1,104,0,0,,60,SO,,,
963,10/02/2023,M1,4,28,0,0,,60,SO,,,
964,10/02/2023,M1,5,22,0,0,,60,AT,,,
965,10/02/2023,M1,7,25,0,0,,60,AT,,,
966,10/02/2023,M1,5,14,0,0,,60,AT,,,
967,10/02/2023,M1,6,134,0,0,,60,AT,,,
968,10/02/2023,M1,3,60,0,0,,60,AT,,,
969,10/02/2023,M1,7,13,2445,26,160,30,AU,,,
970,10/02/2023,M1,4,19,0,0,,60,LI,,,
971,10/02/2023,M1,7,16,7335,79,160,0,,,,
972,10/02/2023,M1,7,66,0,0,160,30,TT,,,
973,10/02/2023,M1,3,49,9000,95,160,0,,,,
974,10/02/2023,M1,2,131,0,0,,60,,,,
975,10/02/2023,M1,6,107,0,0,,60,CO,,,
976,10/02/2023,M1,4,85,0,0,,60,MT,,,
977,10/02/2023,M1,8,73,0,0,,60,MT,,,
978,10/02/2023,M1,4,28,0,0,,60,MT,,,
979,10/02/2023,M1,5,77,0,0,,60,MT,,,
980,10/02/2023,M1,10,4,0,0,,60,MT,,,
981,10/02/2023,M1,4,73,0,0,,60,MT,,,
982,10/02/2023,M1,9,76,0,0,,60,AT,,,
983,10/02/2023,M1,6,131,8150,72,160,0,,,,
984,10/02/2023,M1,4,47,8150,72,160,0,,,,
985,11/02/2023,M1,5,14,"6,539",59,150,15,ET,,,
986,11/02/2023,M1,9,85,0,0,150,60,AX,,,
987,11/02/2023,M1,6,136,"6,539",59,150,60,AX,,,
988,11/02/2023,M1,6,10,0,0,150,60,AX,,,
989,11/02/2023,M1,3,120,0,0,150,60,AL,,,
990,11/02/2023,M1,1,78,0,0,150,60,AL,,,
991,11/02/2023,M1,10,10,"6,539",59,150,5,CR,,,
992,11/02/2023,M1,6,67,"7,000",60,150,60,CM,,,
993,11/02/2023,M1,6,133,"6,539",59,150,0,,,,
994,11/02/2023,M1,5,45,"6,539",59,150,10,CR,,,
995,11/02/2023,M1,5,58,"6,539",59,150,0,,,,
996,11/02/2023,M1,4,90,"6,539",72,150,0,,,,
997,11/02/2023,M1,3,26,,,,60,FP,,,
998,11/02/2023,M1,5,53,0,0,170,0,,,,
999,11/02/2023,M1,8,75,1103,51,170,30,AX,,,
1000,11/02/2023,M2,6,143,5103,51,170,0,,,,
1001,11/02/2023,M2,6,13,5103,51,170,0,,,,
1002,11/02/2023,M2,10,57,5103,51,170,0,,,,
1003,11/02/2023,M2,2,58,5103,51,170,0,,,,
1004,11/02/2023,M2,8,17,5103,51,170,30,AX,,,
1005,11/02/2023,M2,7,44,5103,51,170,0,,,,
1006,11/02/2023,M2,4,27,5103,51,170,30,AX,,,
1007,11/02/2023,M2,4,45,5103,51,170,0,,,,
1008,11/02/2023,M2,3,121,0,0,,60,LI,,,
1009,12/02/2023,M2,6,83,,,,60,SO,,,
1010,12/02/2023,M2,3,109,,,,60,SO,,,
1011,12/02/2023,M2,6,101,,,,60,SO,,,
1012,12/02/2023,M2,9,113,,,,60,SO,,,
1013,12/02/2023,M2,6,105,,,,60,SO,,,
1014,12/02/2023,M2,6,40,,,,60,SO,,,
1015,12/02/2023,M2,6,68,,,,60,SO,,,
1016,12/02/2023,M2,7,137,,,,60,SO,,,
1017,12/02/2023,M2,3,126,,,,60,SO,,,
1018,12/02/2023,M2,10,42,,,,60,SO,,,
1019,12/02/2023,M2,6,121,,,,60,SO,,,
1020,12/02/2023,M2,9,67,,,,60,SO,,,
1021,12/02/2023,M2,7,76,,,,60,SO,,,
1022,12/02/2023,M2,9,85,,,,60,SO,,,
1023,12/02/2023,M2,5,20,,,,60,SO,,,
1024,12/02/2023,M2,6,57,,,,60,SO,,,
1025,12/02/2023,M2,6,140,,,,60,SO,,,
1026,12/02/2023,M2,6,132,,,,60,SO,,,
1027,12/02/2023,M2,1,129,,,,60,SO,,,
1028,12/02/2023,M2,8,45,,,,60,SO,,,
1029,12/02/2023,M2,2,11,,,,60,SO,,,
1030,12/02/2023,M2,8,148,,,,60,SO,,,
1031,12/02/2023,M2,4,51,,,,60,SO,,,
1032,12/02/2023,M2,6,133,,,,60,SO,,,
1033,13/02/2023,M2,9,36,0,0,,60,AO,,,
1034,13/02/2023,M2,10,71,0,0,,60,AT,,,
1035,13/02/2023,M2,3,25,6000,55,150,15,CR,,,
1036,13/02/2023,M2,7,62,6500,59,150,10,,,,
1037,13/02/2023,M2,8,47,4800,43,150,20,TT,,,
1038,13/02/2023,M2,1,146,0,0,150,60,LI,,,
1039,13/02/2023,M2,4,12,8000,73,150,5,CR,,,
1040,13/02/2023,M2,7,48,3284,30,150,30,CO,,,
1041,13/02/2023,M2,9,86,0,0,,30,AO,,,
1042,13/02/2023,M2,5,126,0,0,,0,,,,
1043,13/02/2023,M2,5,7,0,0,,30,AU,,,
1044,13/02/2023,M2,2,21,0,0,,0,,,,
1045,13/02/2023,M2,2,46,9319,76,150,15,ET,,,
1046,13/02/2023,M2,3,29,7319,76,150,30,CF,,,
1047,13/02/2023,M2,5,124,7319,76,150,5,CR,,,
1048,13/02/2023,M2,9,30,7319,76,150,0,,,,
1049,13/02/2023,M2,4,123,7319,76,150,5,CR,,,
1050,13/02/2023,M2,3,124,7319,76,150,0,,,,
1051,13/02/2023,M2,7,69,7319,76,150,5,CR,,,
1052,13/02/2023,M2,7,78,7319,76,150,5,CR,,,
1053,13/02/2023,M2,8,92,7319,76,150,5,CR,,,
1054,13/02/2023,M2,9,93,0,0,,60,CO,,,
1055,13/02/2023,M2,10,129,,,,60,CO,,,
1056,13/02/2023,M2,5,141,877,0,140,40,CD,,,
1057,14/02/2023,M2,1,87,0,0,150,60,PM,,,
1058,14/02/2023,M2,9,82,0,0,150,30,PM,,,
1059,14/02/2023,M2,2,74,0,0,150,30,CO,,,
1060,14/02/2023,M2,6,101,0,0,,30,,,,
1061,14/02/2023,M2,2,111,6500,72,150,0,,,,
1062,14/02/2023,M2,10,10,2000,22,150,5,CR,,,
1063,14/02/2023,M2,6,140,4500,50,150,5,CR,,,
1064,14/02/2023,M2,3,116,2000,22,150,10,CR,,,
1065,14/02/2023,M2,8,111,2900,32,150,30,EM,,,
1066,14/02/2023,M2,10,124,0,0,150,60,EM,,,
1067,14/02/2023,M2,9,101,0,0,,60,EM,,,
1068,14/02/2023,M2,1,53,0,0,,60,EM,,,
1069,14/02/2023,M2,8,72,0,,,60,ET,,,
1070,14/02/2023,M2,1,5,5514,55,160,10,CR,,,
1071,14/02/2023,M2,10,30,5514,55,160,10,CR,,,
1072,14/02/2023,M2,4,4,0,,,60,CO,,,
1073,14/02/2023,M2,3,140,3323,139,150,10,CR,,,
1074,14/02/2023,M2,6,78,0,,,60,CO,,,
1075,14/02/2023,M2,10,69,5925,346,120,20,AU,,,
1076,14/02/2023,M2,9,29,5925,346,120,0,,,,
1077,14/02/2023,M2,8,50,5925,346,120,20,PM,,,
1078,14/02/2023,M2,1,54,5925,346,120,0,,,,
1079,14/02/2023,M2,10,116,5925,346,120,20,PM,,,
1080,14/02/2023,M2,9,2,5925,346,120,0,,,,
1081,15/02/2023,M2,2,37,4107,241,150,0,,,,
1082,15/02/2023,M2,10,77,4107,241,150,0,,,,
1083,15/02/2023,M2,9,19,4107,241,150,0,,,,
1084,15/02/2023,M2,1,36,4107,241,150,0,,,,
1085,15/02/2023,M2,5,147,4107,241,150,0,,,,
1086,15/02/2023,M2,8,10,4107,241,150,0,,,,
1087,15/02/2023,M2,6,34,3189,200,150,0,,,,
1088,15/02/2023,M2,10,23,3189,200,150,0,,,,
1089,15/02/2023,M2,4,72,3189,200,150,0,,,,
1090,15/02/2023,M2,6,38,3189,200,150,0,,,,
1091,15/02/2023,M2,10,149,0,0,,0,CO,,,
1092,15/02/2023,M2,9,104,3475,0,150,0,,,,
1093,15/02/2023,M2,3,88,0,,,30,ET,,,
1094,15/02/2023,M2,10,5,5395,167,150,10,CR,,,
1095,15/02/2023,M2,3,128,2200,57,150,15,MT,,,
1096,15/02/2023,M2,3,97,3266,85,150,20,CO,,,
1097,15/02/2023,M2,8,41,6700,119,150,0,,,,
1098,15/02/2023,M2,6,7,7600,208,150,0,,,,
1099,15/02/2023,M2,5,35,6600,208,150,0,,,,
1100,15/02/2023,M2,8,31,6800,104,150,0,,,,
1101,15/02/2023,M2,4,86,5285,195,150,0,,,,
1102,15/02/2023,M2,10,48,7500,278,150,0,,,,
1103,15/02/2023,M2,8,79,7500,278,150,0,,,,
1104,15/02/2023,M2,2,108,9595,355,150,0,,,,
1105,16/02/2023,M2,10,14,8019,296,150,0,,,,
1106,16/02/2023,M2,4,126,8019,296,150,0,,,,
1107,16/02/2023,M2,2,137,8019,296,150,0,,,,
1108,16/02/2023,M2,7,16,8019,296,150,0,,,,
1109,16/02/2023,M2,9,130,8019,296,150,30,EM,,,
1110,16/02/2023,M2,9,123,0,0,,60,CO,,,
1111,16/02/2023,M2,7,60,0,0,,60,CO,,,
1112,16/02/2023,M2,6,61,0,0,,60,TT,,,
1113,16/02/2023,M2,2,10,0,0,,60,AT,,,
1114,16/02/2023,M2,5,62,0,0,,60,CD,,,
1115,16/02/2023,M2,2,60,0,0,,60,AT,,,
1116,16/02/2023,M2,8,111,0,0,,60,LP,,,
1117,16/02/2023,M2,3,138,0,0,,60,CD,,,
1118,16/02/2023,M2,4,47,0,0,,60,CD,,,
1119,16/02/2023,M2,5,105,0,0,,60,CD,,,
1120,16/02/2023,M2,2,43,0,0,,60,CD,,,
1121,16/02/2023,M2,8,130,0,0,,60,CD,,,
1122,16/02/2023,M2,3,116,0,0,,60,CD,,,
1123,16/02/2023,M2,8,38,0,0,,60,AO,,,
1124,16/02/2023,M2,1,34,0,0,,30,CD,,,
1125,16/02/2023,M2,8,148,1700,46,150,30,CO,,,
1126,16/02/2023,M2,5,143,1701,38,150,30,AU,,,
1127,16/02/2023,M2,4,149,0,0,,60,LI,,,
1128,16/02/2023,M2,9,116,0,0,,60,CO,,,
1129,17/02/2023,M2,10,90,0,0,,60,CO,,,
1130,17/02/2023,M2,9,123,0,0,,60,AO,,,
1131,17/02/2023,M2,3,77,0,0,,60,AO,,,
1132,17/02/2023,M2,6,58,2052,71,140,30,CR,,,
1133,17/02/2023,M2,1,136,6652,71,140,10,CR,,,
1134,17/02/2023,M2,2,83,0,0,,60,LP,,,
1135,17/02/2023,M2,7,145,0,0,,60,AU,,,
1136,17/02/2023,M2,8,124,0,0,,60,AO,,,
1137,17/02/2023,M2,4,135,0,0,,60,AU,,,
1138,17/02/2023,M2,1,134,0,0,,60,AO,,,
1139,17/02/2023,M2,6,98,0,0,,60,AO,,,
1140,17/02/2023,M2,2,81,7000,198,140,0,,,,
1141,17/02/2023,M2,1,146,2400,63,150,30,CD,,,
1142,17/02/2023,M2,10,43,0,0,,60,CD,,,
1143,17/02/2023,M2,9,116,0,0,,60,CD,,,
1144,17/02/2023,M2,7,19,0,0,,60,CO,,,
1145,17/02/2023,M2,7,106,0,0,,60,CD,,,
1146,17/02/2023,M2,10,45,9629,130,200,0,,,,
1147,17/02/2023,M2,10,83,9629,130,200,0,,,,
1148,17/02/2023,M2,8,111,9629,130,200,30,,,,
1149,17/02/2023,M2,8,81,9629,130,200,0,,,,
1150,17/02/2023,M2,4,136,9629,130,200,0,,,,
1151,17/02/2023,M2,9,87,9629,130,200,0,,,,
1152,17/02/2023,M2,6,45,9629,130,200,0,,,,
1153,18/02/2023,M2,4,12,9799,124,200,30,ET,,,
1154,18/02/2023,M2,3,83,9799,124,200,5,CR,,,
1155,18/02/2023,M2,3,33,9799,124,200,5,CR,,,
1156,18/02/2023,M2,7,101,9799,124,200,5,CR,,,
1157,18/02/2023,M2,9,120,9799,124,200,5,CR,,,
1158,18/02/2023,M2,3,94,9799,124,200,5,CR,,,
1159,18/02/2023,M2,8,52,9799,124,200,5,CR,,,
1160,18/02/2023,M2,7,56,9799,124,200,5,CR,,,
1161,18/02/2023,M2,5,132,9799,124,200,5,CR,,,
1162,18/02/2023,M2,1,114,9799,124,200,5,CR,,,
1163,18/02/2023,M2,10,46,12165,152,200,5,CR,,,
1164,18/02/2023,M2,6,9,12165,152,200,5,CR,,,
1165,18/02/2023,M2,10,124,0,0,,60,CF,,,
1166,18/02/2023,M2,8,94,0,0,,60,AT,,,
1167,18/02/2023,M2,9,125,8530,234,200,0,,,,
1168,18/02/2023,M2,6,81,8530,234,200,0,,,,
1169,18/02/2023,M2,8,30,8530,234,200,0,,,,
1170,18/02/2023,M2,6,110,8530,234,200,0,,,,
1171,18/02/2023,M2,2,137,8530,234,200,30,,,,
1172,18/02/2023,M2,9,131,8530,234,200,0,,,,
1173,18/02/2023,M2,3,87,8530,234,200,0,,,,
1174,18/02/2023,M2,10,97,8530,234,200,0,,,,
1175,18/02/2023,M2,1,107,8530,234,200,0,,,,
1176,18/02/2023,M1,9,71,0,0,,60,OT,,,
1177,19/02/2023,M1,2,69,,,,0,,,,
1178,19/02/2023,M1,5,84,,,,0,,,,
1179,19/02/2023,M1,1,80,,,,0,,,,
1180,19/02/2023,M1,9,6,,,,0,,,,
1181,19/02/2023,M1,6,145,,,,0,,,,
1182,19/02/2023,M1,7,86,,,,0,,,,
1183,19/02/2023,M1,5,27,,,,0,,,,
1184,19/02/2023,M1,1,81,,,,0,,,,
1185,19/02/2023,M1,2,31,,,,0,,,,
1186,19/02/2023,M1,10,64,,,,0,,,,
1187,19/02/2023,M1,1,62,,,,0,,,,
1188,19/02/2023,M1,4,146,,,,0,,,,
1189,19/02/2023,M1,8,75,,,,0,,,,
1190,19/02/2023,M1,5,12,,,,0,,,,
1191,19/02/2023,M1,4,111,,,,0,,,,
1192,19/02/2023,M1,7,139,,,,0,,,,
1193,19/02/2023,M1,9,128,,,,0,,,,
1194,19/02/2023,M1,8,105,,,,0,,,,
1195,19/02/2023,M1,8,65,,,,0,,,,
1196,19/02/2023,M1,9,141,,,,0,,,,
1197,19/02/2023,M1,6,142,,,,0,,,,
1198,19/02/2023,M1,2,80,,,,0,,,,
1199,19/02/2023,M1,2,102,,,,0,,,,
1200,19/02/2023,M1,7,116,,,,0,,,,
1201,20/02/2023,M1,7,51,0,0,,60,AO,,,
1202,20/02/2023,M1,9,43,9948,125,190,5,CR,,,
1203,20/02/2023,M1,10,54,9915,125,190,5,CR,,,
1204,20/02/2023,M1,2,25,9948,125,190,5,CR,,,
1205,20/02/2023,M1,2,33,9400,0,,5,CR,,,
1206,20/02/2023,M1,3,36,2500,313,190,40,AL,,,
1207,20/02/2023,M1,1,130,12000,150,190,5,CR,,,
1208,20/02/2023,M1,10,123,12000,150,190,5,CR,,,
1209,20/02/2023,M1,3,64,4500,563,190,5,CR,,,
1210,20/02/2023,M1,9,6,12000,150,190,5,CR,,,
1211,20/02/2023,M1,1,55,12000,150,190,5,CR,,,
1212,20/02/2023,M1,2,122,12000,150,190,5,CR,,,
1213,20/02/2023,M1,9,127,10713,138,200,5,CR,,,
1214,20/02/2023,M1,7,102,10713,138,200,5,CR,,,
1215,20/02/2023,M1,7,63,10713,138,200,5,CR,,,
1216,20/02/2023,M1,2,24,10713,138,200,5,CR,,,
1217,20/02/2023,M1,8,97,10713,138,200,5,CR,,,
1218,20/02/2023,M1,5,27,10713,138,200,5,CR,,,
1219,20/02/2023,M1,8,89,10713,138,200,5,CR,,,
1220,20/02/2023,M1,2,150,10713,138,200,5,CR,,,
1221,20/02/2023,M1,2,12,10713,138,200,5,CR,,,
1222,20/02/2023,M1,1,150,10713,138,200,5,CR,,,
1223,20/02/2023,M1,9,132,10713,138,200,5,CR,,,
1224,20/02/2023,M1,4,20,10713,138,200,5,CR,,,
1225,21/02/2023,M1,4,102,5000,64,190,30,LI,,,
1226,21/02/2023,M1,6,32,11000,140,190,5,CR,,,
1227,21/02/2023,M1,3,130,11000,140,190,5,CR,,,
1228,21/02/2023,M1,7,93,11000,140,190,5,CR,,,
1229,21/02/2023,M1,10,60,11400,145,190,5,CR,,,
1230,21/02/2023,M1,8,51,12100,154,190,5,CR,,,
1231,21/02/2023,M1,4,4,12100,154,190,5,CR,,,
1232,21/02/2023,M1,9,144,11441,145,190,5,CR,,,
1233,21/02/2023,M1,2,29,11441,145,190,5,CR,,,
1234,21/02/2023,M1,8,112,11441,145,190,5,CR,,,
1235,21/02/2023,M1,8,135,11441,589,190,5,CF,,,
1236,21/02/2023,M1,4,10,11441,589,190,5,CO,,,
1237,21/02/2023,M1,9,43,0,0,,60,CO,,,
1238,21/02/2023,M1,3,68,0,0,,60,AT,,,
1239,21/02/2023,M1,8,34,0,0,,60,AT,,,
1240,21/02/2023,M1,8,79,0,0,,60,AO,,,
1241,21/02/2023,M1,10,145,0,0,,60,AU,,,
1242,21/02/2023,M1,3,104,7642,102,140,0,,,,
1243,21/02/2023,M1,8,148,7642,102,140,5,CR,,,
1244,21/02/2023,M1,8,101,0,,,60,CO,,,
1245,21/02/2023,M1,8,13,0,,,60,CO,,,
1246,21/02/2023,M1,8,147,0,,,60,AT,,,
1247,21/02/2023,M1,10,34,5715,66,140,30,CR,,,
1248,21/02/2023,M1,9,56,5715,66,140,0,,,,
1249,22/02/2023,M1,6,130,0,0,,60,CO,,,
1250,22/02/2023,M1,1,91,0,0,,60,MM,,,
1251,22/02/2023,M1,4,96,0,0,,60,AT,,,
1252,22/02/2023,M1,8,61,0,0,,60,AT,,,
1253,22/02/2023,M1,8,8,0,0,,60,AT,,,
1254,22/02/2023,M1,5,78,3804,45,150,30,MM,,,
1255,22/02/2023,M1,4,137,14560,156,150,0,,,,
1256,22/02/2023,M1,2,104,0,0,,60,CO,,,
1257,22/02/2023,M1,4,99,0,0,,60,AT,,,
1258,22/02/2023,M1,6,98,0,0,,60,AT,,,
1259,22/02/2023,M1,7,52,0,0,,60,PD,,,
1260,22/02/2023,M1,1,149,0,0,150,30,AT,,,
1261,22/02/2023,M1,9,111,3428,41,150,30,AO,,,
1262,22/02/2023,M1,4,83,3428,41,150,30,CO,,,
1263,22/02/2023,M1,2,2,0,0,,0,,,,
1264,22/02/2023,M1,1,148,0,0,,60,AO,,,
1265,22/02/2023,M1,5,23,0,0,,30,AT,,,
1266,22/02/2023,M1,9,143,4039,48,150,20,LP,,,
1267,22/02/2023,M1,1,54,6500,77,150,10,AO,,,
1268,22/02/2023,M1,3,32,3977,193,150,30,CM,,,
1269,22/02/2023,M1,9,121,0,0,,30,CO,,,
1270,22/02/2023,M1,10,89,0,0,,30,OT,,,
1271,22/02/2023,M1,10,75,0,0,,30,AT,,,
1272,22/02/2023,M1,7,69,0,0,,30,CD,,,
1273,23/02/2023,M1,2,6,0,0,,60,MM,,,
1274,23/02/2023,M1,4,33,0,0,,60,MM,,,
1275,23/02/2023,M1,10,65,0,0,,30,SY,,,
1276,23/02/2023,M1,4,106,10642,131,150,0,,,,
1277,23/02/2023,M1,7,88,0,0,,60,OT,,,
1278,23/02/2023,M1,10,75,0,0,,60,,,,
1279,23/02/2023,M1,9,40,0,0,,60,,,,
1280,23/02/2023,M1,9,29,2540,,170,0,,,,
1281,23/02/2023,M1,8,137,2538,0,,60,CO,,,
1282,23/02/2023,M1,8,137,0,0,,60,AT,,,
1283,23/02/2023,M1,2,126,,,,0,MM,,,
1284,23/02/2023,M1,1,81,,,,0,,,,
1285,23/02/2023,M1,6,130,0,0,,60,AT,,,
1286,23/02/2023,M1,9,115,5856,156,150,15,CD,,,
1287,23/02/2023,M1,7,119,0,0,,30,AT,,,
1288,23/02/2023,M1,3,22,2306,61,150,35,AT,,,
1289,23/02/2023,M1,6,35,4143,110,150,20,OT,,,
1290,23/02/2023,M1,9,26,6000,136,150,15,OT,,,
1291,23/02/2023,M1,7,95,5500,124,150,10,CR,,,
1292,23/02/2023,M1,7,92,0,0,,30,CF,,,
1293,23/02/2023,M1,5,64,6000,148,150,10,CF,,,
1294,23/02/2023,M1,5,30,6248,142,150,5,CR,,,
1295,23/02/2023,M1,7,33,5964,135,150,5,CR,,,
1296,23/02/2023,M1,9,53,5964,135,150,5,CR,,,
1297,24/02/2023,M1,1,10,0,0,,60,CO,,,
1298,24/02/2023,M1,4,50,0,0,,60,CO,,,
1299,24/02/2023,M1,5,61,0,0,,60,CO,,,
1300,24/02/2023,M1,5,64,0,0,,60,AT,,,
1301,24/02/2023,M1,2,90,0,0,,60,LI,,,
1302,24/02/2023,M1,8,58,0,0,,60,AT,,,
1303,24/02/2023,M1,1,117,0,0,,60,FP,,,
1304,24/02/2023,M1,8,34,0,0,,60,AO,,,
1305,24/02/2023,M1,10,127,0,0,,60,AO,,,
1306,24/02/2023,M1,9,137,0,0,,60,AO,,,
1307,24/02/2023,M1,7,130,0,0,,30,AO,,,
1308,24/02/2023,M1,6,111,0,0,,10,CO,,,
1309,24/02/2023,M1,3,136,0,0,,30,MM,,,
1310,24/02/2023,M1,4,13,9339,101,200,60,SM,,,
1311,24/02/2023,M1,2,138,9019,96,150,0,AO,,,
1312,24/02/2023,M1,10,143,0,0,,60,CO,,,
1313,24/02/2023,M1,5,93,0,0,,60,CO,,,
1314,24/02/2023,M1,8,103,1005,42,150,0,,,,
1315,24/02/2023,M1,3,86,0,0,,60,CO,,,
1316,24/02/2023,M1,1,36,0,0,,60,EM,,,
1317,24/02/2023,M1,1,41,0,0,,60,EM,,,
1318,24/02/2023,M1,6,9,0,0,,60,EM,,,
1319,24/02/2023,M1,2,51,0,0,,60,EM,,,
1320,24/02/2023,M1,6,79,0,0,,60,EM,,,
1321,25/02/2023,M1,3,97,0,0,,60,EM,,,
1322,25/02/2023,M1,6,150,0,0,,60,EM,,,
1323,25/02/2023,M1,1,43,0,0,,60,EM,,,
1324,25/02/2023,M1,9,43,14808,191,200,5,CR,,,
1325,25/02/2023,M1,5,139,14808,191,200,5,CR,,,
1326,25/02/2023,M1,4,82,14808,191,200,5,CR,,,
1327,25/02/2023,M1,7,35,0,0,200,60,FE,,,
1328,25/02/2023,M1,5,28,14808,191,200,5,CR,,,
1329,25/02/2023,M1,7,50,14808,191,200,0,,,,
1330,25/02/2023,M1,9,18,0,0,200,60,OT,,,
1331,25/02/2023,M1,9,29,14808,191,200,5,CR,,,
1332,25/02/2023,M1,7,72,14808,191,200,5,CR,,,
1333,25/02/2023,M1,3,19,0,0,,60,SO,,,
1334,25/02/2023,M1,4,91,0,0,,60,SO,,,
1335,25/02/2023,M1,3,100,0,0,,60,SO,,,
1336,25/02/2023,M1,3,22,0,0,,60,SO,,,
1337,25/02/2023,M1,1,127,0,0,,60,SO,,,
1338,25/02/2023,M1,5,70,0,0,,60,SO,,,
1339,25/02/2023,M1,10,79,0,0,,60,SO,,,
1340,25/02/2023,M1,6,71,0,0,,60,SO,,,
1341,25/02/2023,M1,9,144,0,0,,60,SO,,,
1342,25/02/2023,M1,2,28,0,0,,60,SO,,,
1343,25/02/2023,M1,7,38,0,0,,60,SO,,,
1344,25/02/2023,M1,5,135,0,0,,60,SO,,,
1345,26/02/2023,M1,10,61,,,,0,,,,
1346,26/02/2023,M1,3,6,,,,0,,,,
1347,26/02/2023,M1,10,41,,,,0,,,,
1348,26/02/2023,M1,7,141,,,,0,,,,
1349,26/02/2023,M1,5,22,,,,0,,,,
1350,26/02/2023,M1,2,50,,,,0,,,,
1351,26/02/2023,M1,7,12,,,,0,,,,
1352,26/02/2023,M1,2,133,,,,0,,,,
1353,26/02/2023,M1,7,67,,,,0,,,,
1354,26/02/2023,M1,9,140,,,,0,,,,
1355,26/02/2023,M1,9,131,,,,0,,,,
1356,26/02/2023,M1,1,17,,,,0,,,,
1357,26/02/2023,M1,7,70,,,,0,,,,
1358,26/02/2023,M1,6,4,,,,0,,,,
1359,26/02/2023,M1,3,17,,,,0,,,,
1360,26/02/2023,M1,8,3,,,,0,,,,
1361,26/02/2023,M1,6,9,,,,0,,,,
1362,26/02/2023,M1,2,106,,,,0,,,,
1363,26/02/2023,M1,10,144,,,,0,,,,
1364,26/02/2023,M1,6,6,,,,0,,,,
1365,26/02/2023,M1,1,141,,,,0,,,,
1366,26/02/2023,M1,2,2,,,,0,,,,
1367,26/02/2023,M1,4,100,,,,0,,,,
1368,26/02/2023,M1,2,34,,,,0,,,,
1369,27/02/2023,M1,2,7,0,0,,60,AT,,,
1370,27/02/2023,M1,2,92,0,0,,60,AT,,,
1371,27/02/2023,M1,2,17,0,0,,60,AT,,,
1372,27/02/2023,M1,1,141,15826,204,200,5,CR,,,
1373,27/02/2023,M1,6,126,15826,204,200,5,CR,,,
1374,27/02/2023,M1,3,114,15826,204,200,5,CR,,,
1375,27/02/2023,M1,10,148,12241,155,200,5,CR,,,
1376,27/02/2023,M1,4,28,12241,155,200,5,CR,,,
1377,27/02/2023,M1,7,44,12241,155,200,5,CR,,,
1378,27/02/2023,M1,9,124,12241,155,200,5,CR,,,
1379,27/02/2023,M1,4,58,10219,129,200,5,CR,,,
1380,27/02/2023,M1,8,62,10219,129,200,5,CR,,,
1381,27/02/2023,M1,6,135,11864,154,280,0,,,,
1382,27/02/2023,M1,1,149,11864,154,280,0,,,,
1383,27/02/2023,M1,7,21,11864,154,280,0,,,,
1384,27/02/2023,M1,10,118,0,,,60,CO,,,
1385,27/02/2023,M1,6,86,0,,,60,TT,,,
1386,27/02/2023,M1,3,52,0,,,60,AO,,,
1387,27/02/2023,M1,1,116,0,,,60,AO,,,
1388,27/02/2023,M1,2,5,1370,34,100,0,,,,
1389,27/02/2023,M1,2,117,0,,,60,CO,,,
1390,27/02/2023,M1,8,3,5517,280,130,0,,,,
1391,27/02/2023,M1,3,95,0,,,60,CO,,,
1392,27/02/2023,M1,2,1,11670,154,280,0,,,,
1393,28/02/2023,M1,5,128,14392,183,220,5,CR,,,
1394,28/02/2023,M1,8,39,14392,183,220,5,CR,,,
1395,28/02/2023,M1,1,110,14392,183,220,5,CR,,,
1396,28/02/2023,M1,4,3,14392,183,220,5,CR,,,
1397,28/02/2023,M1,4,99,14392,183,220,5,CR,,,
1398,28/02/2023,M1,10,99,13568,172,220,5,CR,,,
1399,28/02/2023,M1,4,108,13568,172,220,5,CR,,,
1400,28/02/2023,M1,9,104,13568,172,220,5,CR,,,
1401,28/02/2023,M1,2,102,13568,172,220,5,CR,,,
1402,28/02/2023,M1,7,135,13568,172,220,30,,,,
1403,28/02/2023,M1,1,142,13568,172,220,5,CR,,,
1404,28/02/2023,M1,6,87,0,0,220,5,CR,,,
1405,28/02/2023,M1,6,50,8139,106,220,0,,,,
1406,28/02/2023,M1,10,29,8139,106,220,0,,,,
1407,28/02/2023,M1,1,38,8139,106,220,0,,,,
1408,28/02/2023,M1,1,105,8139,106,220,0,,,,
1409,28/02/2023,M1,10,109,8139,106,220,0,,,,
1410,28/02/2023,M1,9,45,8139,106,220,0,,,,
1411,28/02/2023,M1,7,100,8139,106,220,0,,,,
1412,28/02/2023,M1,3,69,8139,106,220,0,,,,
1413,28/02/2023,M1,4,93,8139,106,220,0,,,,
1414,28/02/2023,M1,6,115,0,0,,60,EM,,,
1415,28/02/2023,M1,10,46,0,0,,60,EM,,,
1416,28/02/2023,M1,2,100,0,0,,60,EM,,,
1417,01/03/2023,M1,4,73,0,0,,60,EM,,,
1418,01/03/2023,M1,6,127,0,0,,60,EM,,,
1419,01/03/2023,M1,7,33,0,0,,30,EM,,,
1420,01/03/2023,M1,5,22,3500,45,170,30,AO,,,
1421,01/03/2023,M1,7,116,9800,125,200,5,CR,,,
1422,01/03/2023,M1,8,129,9800,125,200,5,CR,,,
1423,01/03/2023,M1,6,23,10520,134,200,5,CR,,,
